setting_id,w_C_ACC,w_residual,w_B_neighbor,w_external,drug,score,rank,median_rank,q1_rank,q3_rank,minimum_rank,maximum_rank,top10_rate,top20_rate
188,0.5,0.5,0.0,0.0,Tamoxifen,0.5505,46,35.0,21.5,43.0,6,59,0.054187192118226604,0.2413793103448276
188,0.5,0.5,0.0,0.0,Afatinib,0.61,33,56.0,30.5,85.0,6,108,0.024630541871921183,0.15763546798029557
188,0.5,0.5,0.0,0.0,Acalabrutinib,0.5515000000000001,45,38.0,29.0,43.5,21,52,0.0,0.0
188,0.5,0.5,0.0,0.0,Ixabepilone,0.5605,44,32.0,13.0,52.5,1,76,0.21674876847290642,0.33497536945812806
188,0.5,0.5,0.0,0.0,Panobinostat,0.6035,34,48.0,41.0,60.5,32,77,0.0,0.0
188,0.5,0.5,0.0,0.0,Trametinib,0.449,61,41.0,14.5,77.0,3,106,0.2019704433497537,0.3448275862068966
188,0.5,0.5,0.0,0.0,Vandetanib,0.5650000000000001,42,50.0,29.0,79.5,12,97,0.0,0.10837438423645321
188,0.5,0.5,0.0,0.0,Epirubicin,0.5835,38,41.0,25.0,56.0,9,70,0.009852216748768473,0.15270935960591134
188,0.5,0.5,0.0,0.0,Erlotinib,0.5740000000000001,39,48.0,32.0,69.0,2,108,0.07881773399014778,0.14285714285714285
188,0.5,0.5,0.0,0.0,Selumetinib,0.46900000000000003,57,42.0,18.5,52.0,4,70,0.07389162561576355,0.26108374384236455
188,0.5,0.5,0.0,0.0,Selinexor,0.522,51,47.0,40.0,60.0,30,76,0.0,0.0
188,0.5,0.5,0.0,0.0,Lomustine,0.4625,58,45.0,22.5,54.0,6,65,0.029556650246305417,0.22660098522167488
188,0.5,0.5,0.0,0.0,Fulvestrant,0.5994999999999999,35,59.0,46.0,76.5,33,96,0.0,0.0
188,0.5,0.5,0.0,0.0,Hydroxyurea,0.5915,37,56.0,38.0,73.0,17,89,0.0,0.034482758620689655
188,0.5,0.5,0.0,0.0,Decitabine,0.5015000000000001,53,54.0,50.0,56.0,43,64,0.0,0.0
188,0.5,0.5,0.0,0.0,Cabozantinib,0.364,83,37.0,10.0,59.5,1,85,0.270935960591133,0.3497536945812808
188,0.5,0.5,0.0,0.0,Gemcitabine,0.529,50,56.0,32.5,74.0,1,93,0.08374384236453201,0.1724137931034483
188,0.5,0.5,0.0,0.0,Encorafenib,0.4205,71,49.0,30.0,67.0,3,86,0.06896551724137931,0.1724137931034483
188,0.5,0.5,0.0,0.0,Darolutamide,0.456,59,60.0,46.0,82.0,33,94,0.0,0.0
188,0.5,0.5,0.0,0.0,Dacomitinib,0.35100000000000003,86,53.0,29.0,79.0,6,99,0.03940886699507389,0.18226600985221675
188,0.5,0.5,0.0,0.0,Cyclophosphamide,0.53,49,65.0,48.0,79.0,28,91,0.0,0.0
188,0.5,0.5,0.0,0.0,Duvelisib,0.382,81,58.0,40.0,74.0,21,90,0.0,0.0
188,0.5,0.5,0.0,0.0,Topotecan,0.427,68,62.0,56.5,65.0,41,71,0.0,0.0
188,0.5,0.5,0.0,0.0,Sunitinib,0.4265,69,64.0,48.5,75.0,14,103,0.0,0.019704433497536946
188,0.5,0.5,0.0,0.0,Allopurinol,0.562,43,72.0,51.5,91.0,26,103,0.0,0.0
188,0.5,0.5,0.0,0.0,Estramustine,0.44,64,68.0,54.0,84.0,42,94,0.0,0.0
188,0.5,0.5,0.0,0.0,Raloxifene,0.393,78,57.0,33.0,75.0,4,97,0.06403940886699508,0.15763546798029557
188,0.5,0.5,0.0,0.0,Imatinib,0.423,70,66.0,61.0,75.0,53,80,0.0,0.0
188,0.5,0.5,0.0,0.0,Sirolimus,0.494,54,72.0,60.5,85.0,49,96,0.0,0.0
188,0.5,0.5,0.0,0.0,Dabrafenib,0.43,67,58.0,32.0,81.0,4,98,0.06403940886699508,0.13793103448275862
188,0.5,0.5,0.0,0.0,Asciminib,0.4115,74,66.0,60.0,68.0,44,76,0.0,0.0
188,0.5,0.5,0.0,0.0,Dasatinib,0.4455,62,72.0,62.5,79.0,53,89,0.0,0.0
188,0.5,0.5,0.0,0.0,Tioguanine,0.47050000000000003,56,68.0,34.0,90.0,1,103,0.08374384236453201,0.15270935960591134
188,0.5,0.5,0.0,0.0,Pemetrexed,0.441,63,75.0,52.0,87.0,23,95,0.0,0.0
188,0.5,0.5,0.0,0.0,Azacitidine,0.4495,60,77.0,68.0,86.0,42,93,0.0,0.0
188,0.5,0.5,0.0,0.0,Temsirolimus,0.381,82,72.0,59.0,79.0,43,87,0.0,0.0
188,0.5,0.5,0.0,0.0,Lorlatinib,0.392,79,74.0,71.0,76.0,54,81,0.0,0.0
188,0.5,0.5,0.0,0.0,Carboplatin,0.3635,84,72.0,63.0,83.0,33,95,0.0,0.0
188,0.5,0.5,0.0,0.0,Vorinostat,0.3575,85,78.0,60.0,94.0,44,101,0.0,0.0
188,0.5,0.5,0.0,0.0,Dexrazoxane,0.28,93,70.0,47.5,90.0,16,102,0.0,0.034482758620689655
188,0.5,0.5,0.0,0.0,Oxaliplatin,0.418,73,73.0,42.5,92.0,6,106,0.024630541871921183,0.10344827586206896
188,0.5,0.5,0.0,0.0,Gilteritinib,0.403,75,77.0,72.0,81.0,53,88,0.0,0.0
188,0.5,0.5,0.0,0.0,Trifluridine,0.435,66,81.0,49.5,95.0,14,103,0.0,0.059113300492610835
188,0.5,0.5,0.0,0.0,Dacarbazine,0.3435,87,83.0,64.0,96.0,49,102,0.0,0.0
188,0.5,0.5,0.0,0.0,Erdafitinib,0.4355,65,81.0,63.5,93.0,34,97,0.0,0.0
188,0.5,0.5,0.0,0.0,Venetoclax,0.309,91,74.0,65.0,82.0,33,92,0.0,0.0
188,0.5,0.5,0.0,0.0,Methotrexate,0.4185,72,83.0,48.0,97.0,6,108,0.024630541871921183,0.08374384236453201
188,0.5,0.5,0.0,0.0,Thiotepa,0.3405,88,82.0,77.0,85.0,56,92,0.0,0.0
188,0.5,0.5,0.0,0.0,Vemurafenib,0.258,96,78.0,62.5,88.0,24,97,0.0,0.0
188,0.5,0.5,0.0,0.0,Everolimus,0.39849999999999997,76,93.0,76.0,101.0,45,105,0.0,0.0
188,0.5,0.5,0.0,0.0,Pralatrexate,0.389,80,89.0,61.5,99.5,27,107,0.0,0.0
188,0.5,0.5,0.0,0.0,Sonidegib,0.2285,99,76.0,51.0,91.0,9,105,0.0049261083743842365,0.06403940886699508
188,0.5,0.5,0.0,0.0,Cisplatin,0.178,102,70.0,42.5,87.0,3,103,0.07881773399014778,0.14285714285714285
188,0.5,0.5,0.0,0.0,Fludarabine,0.39749999999999996,77,91.0,80.0,100.0,63,103,0.0,0.0
188,0.5,0.5,0.0,0.0,Vinblastine,0.19,101,82.0,56.0,95.0,13,104,0.0,0.04926108374384237
188,0.5,0.5,0.0,0.0,Mitoxantrone,0.28200000000000003,92,86.0,80.0,91.0,51,96,0.0,0.0
188,0.5,0.5,0.0,0.0,Vinorelbine,0.331,90,94.0,83.0,97.0,46,100,0.0,0.0
188,0.5,0.5,0.0,0.0,Clofarabine,0.3385,89,95.0,87.5,98.0,57,101,0.0,0.0
188,0.5,0.5,0.0,0.0,Neratinib,0.1585,103,84.0,55.5,98.5,3,108,0.024630541871921183,0.07389162561576355
188,0.5,0.5,0.0,0.0,Valrubicin,0.2635,94,95.0,81.5,100.5,66,104,0.0,0.0
188,0.5,0.5,0.0,0.0,Teniposide,0.1435,105,93.0,76.5,101.5,26,107,0.0,0.0
188,0.5,0.5,0.0,0.0,Idelalisib,0.22349999999999998,100,98.0,91.0,101.0,74,104,0.0,0.0
188,0.5,0.5,0.0,0.0,umbralisib,0.2395,98,99.0,97.0,101.0,79,103,0.0,0.0
188,0.5,0.5,0.0,0.0,Cladribine,0.2595,95,101.0,96.0,103.0,63,108,0.0,0.0
188,0.5,0.5,0.0,0.0,Fruquintinib,0.2555,97,103.0,99.0,104.0,78,107,0.0,0.0
188,0.5,0.5,0.0,0.0,Abiraterone,0.15200000000000002,104,106.0,103.0,107.0,79,108,0.0,0.0
188,0.5,0.5,0.0,0.0,Bleomycin,0.1195,107,105.0,105.0,106.0,96,108,0.0,0.0
188,0.5,0.5,0.0,0.0,Zoledronate,0.1205,106,107.0,107.0,108.0,91,108,0.0,0.0
188,0.5,0.5,0.0,0.0,Lenvatinib,0.1,108,106.0,106.0,107.0,86,108,0.0,0.0
189,0.6,0.0,0.0,0.4,Actinomycin D,0.6352,30,2.0,1.0,5.0,1,30,0.9408866995073891,0.9802955665024631
189,0.6,0.0,0.0,0.4,Crizotinib,0.581,37,6.0,3.0,12.0,1,37,0.7044334975369458,0.8916256157635468
189,0.6,0.0,0.0,0.4,Mitotane,0.7156,5,2.0,1.0,13.0,1,51,0.7093596059113301,0.8866995073891626
189,0.6,0.0,0.0,0.4,Mitomycin,0.6943999999999999,12,11.0,4.0,22.0,1,55,0.47783251231527096,0.7241379310344828
189,0.6,0.0,0.0,0.4,Irinotecan,0.6632,23,17.0,5.0,37.5,1,89,0.3891625615763547,0.5467980295566502
189,0.6,0.0,0.0,0.4,Daunorubicin,0.7027999999999999,9,16.0,6.0,30.0,2,69,0.3694581280788177,0.5911330049261084
189,0.6,0.0,0.0,0.4,Homoharringtonine,0.5138,49,12.0,7.0,23.5,3,50,0.45320197044334976,0.7093596059113301
189,0.6,0.0,0.0,0.4,Ibrutinib,0.5569999999999999,40,16.0,12.0,23.0,5,40,0.17733990147783252,0.6995073891625616
189,0.6,0.0,0.0,0.4,Romidepsin,0.512,50,17.0,10.0,26.0,5,51,0.2561576354679803,0.6305418719211823
189,0.6,0.0,0.0,0.4,Cytarabine,0.7214,4,24.0,9.5,51.0,1,95,0.270935960591133,0.4187192118226601
189,0.6,0.0,0.0,0.4,Docetaxel,0.6692,21,26.0,15.0,42.0,7,79,0.15270935960591134,0.3793103448275862
189,0.6,0.0,0.0,0.4,Cobimetinib,0.4292,72,18.0,7.0,33.0,4,72,0.3448275862068966,0.5369458128078818
189,0.6,0.0,0.0,0.4,Palbociclib,0.6799999999999999,18,13.0,6.0,21.0,3,35,0.45320197044334976,0.7241379310344828
189,0.6,0.0,0.0,0.4,Brigatinib,0.6266,32,31.0,15.0,55.0,5,97,0.12807881773399016,0.3399014778325123
189,0.6,0.0,0.0,0.4,Axitinib,0.5005999999999999,54,26.0,15.0,47.5,8,72,0.09852216748768473,0.39408866995073893
189,0.6,0.0,0.0,0.4,Ribociclib,0.43679999999999997,70,13.0,4.5,35.0,1,70,0.458128078817734,0.5911330049261084
189,0.6,0.0,0.0,0.4,Belinostat,0.683,16,32.0,17.0,53.0,6,91,0.09359605911330049,0.32019704433497537
189,0.6,0.0,0.0,0.4,Ixazomib,0.7105999999999999,6,32.0,14.0,56.0,3,96,0.17733990147783252,0.3497536945812808
189,0.6,0.0,0.0,0.4,Olaparib,0.5348,41,32.0,18.0,55.0,7,85,0.06403940886699508,0.3054187192118227
189,0.6,0.0,0.0,0.4,Celecoxib,0.5156000000000001,48,36.0,16.0,66.0,3,98,0.14285714285714285,0.33004926108374383
189,0.6,0.0,0.0,0.4,Ceritinib,0.632,31,24.0,17.0,32.0,8,41,0.04433497536945813,0.35960591133004927
189,0.6,0.0,0.0,0.4,Abemaciclib,0.7066000000000001,8,30.0,15.5,48.0,5,80,0.1330049261083744,0.35960591133004927
189,0.6,0.0,0.0,0.4,Bosutinib,0.5072,52,27.0,23.0,35.0,16,53,0.0,0.13793103448275862
189,0.6,0.0,0.0,0.4,Tucatinib,0.482,59,25.0,16.0,36.0,8,61,0.024630541871921183,0.39408866995073893
189,0.6,0.0,0.0,0.4,Idarubicin,0.6217999999999999,33,30.0,23.0,37.0,12,45,0.0,0.13793103448275862
189,0.6,0.0,0.0,0.4,Osimertinib,0.41179999999999994,79,34.0,22.0,50.0,8,92,0.03940886699507389,0.23645320197044334
189,0.6,0.0,0.0,0.4,Fluorouracil,0.7070000000000001,7,39.0,19.0,59.0,5,88,0.06403940886699508,0.27586206896551724
189,0.6,0.0,0.0,0.4,Lapatinib,0.509,51,32.0,26.0,35.0,17,52,0.0,0.03940886699507389
189,0.6,0.0,0.0,0.4,Paclitaxel,0.6728000000000001,20,37.0,22.0,50.0,13,71,0.0,0.1921182266009852
189,0.6,0.0,0.0,0.4,Tivozanib,0.4976,56,34.0,28.0,46.0,12,65,0.0,0.08866995073891626
189,0.6,0.0,0.0,0.4,Chlorambucil,0.38839999999999997,83,43.0,20.0,72.0,2,96,0.09359605911330049,0.26108374384236455
189,0.6,0.0,0.0,0.4,Nilotinib,0.6086,35,39.0,32.0,45.0,20,65,0.0,0.0049261083743842365
189,0.6,0.0,0.0,0.4,Melphalan,0.37039999999999995,87,43.0,19.5,71.0,4,93,0.07881773399014778,0.26108374384236455
189,0.6,0.0,0.0,0.4,Carmustine,0.43820000000000003,69,37.0,27.0,48.5,16,71,0.0,0.07389162561576355
189,0.6,0.0,0.0,0.4,Mercaptopurine,0.6974,11,45.0,24.5,64.5,9,92,0.009852216748768473,0.1724137931034483
189,0.6,0.0,0.0,0.4,Carfilzomib,0.3224,94,30.0,10.5,56.0,2,94,0.2512315270935961,0.39408866995073893
189,0.6,0.0,0.0,0.4,Binimetinib,0.22820000000000001,107,36.0,9.0,73.5,1,107,0.26108374384236455,0.3793103448275862
189,0.6,0.0,0.0,0.4,Doxorubicin,0.6736,19,23.0,8.0,40.0,3,55,0.2857142857142857,0.45320197044334976
189,0.6,0.0,0.0,0.4,Etoposide,0.7222,3,24.0,6.5,44.0,1,61,0.33004926108374383,0.46798029556650245
189,0.6,0.0,0.0,0.4,Tamoxifen,0.5636,39,35.0,21.5,43.0,6,59,0.054187192118226604,0.2413793103448276
189,0.6,0.0,0.0,0.4,Afatinib,0.2542,104,56.0,30.5,85.0,6,108,0.024630541871921183,0.15763546798029557
189,0.6,0.0,0.0,0.4,Acalabrutinib,0.5252,44,38.0,29.0,43.5,21,52,0.0,0.0
189,0.6,0.0,0.0,0.4,Ixabepilone,0.6878,15,32.0,13.0,52.5,1,76,0.21674876847290642,0.33497536945812806
189,0.6,0.0,0.0,0.4,Panobinostat,0.5204,45,48.0,41.0,60.5,32,77,0.0,0.0
189,0.6,0.0,0.0,0.4,Trametinib,0.23420000000000002,106,41.0,14.5,77.0,3,106,0.2019704433497537,0.3448275862068966
189,0.6,0.0,0.0,0.4,Vandetanib,0.3338,92,50.0,29.0,79.5,12,97,0.0,0.10837438423645321
189,0.6,0.0,0.0,0.4,Epirubicin,0.6644,22,41.0,25.0,56.0,9,70,0.009852216748768473,0.15270935960591134
189,0.6,0.0,0.0,0.4,Erlotinib,0.4772,60,48.0,32.0,69.0,2,108,0.07881773399014778,0.14285714285714285
189,0.6,0.0,0.0,0.4,Selumetinib,0.443,68,42.0,18.5,52.0,4,70,0.07389162561576355,0.26108374384236455
189,0.6,0.0,0.0,0.4,Selinexor,0.428,73,47.0,40.0,60.0,30,76,0.0,0.0
189,0.6,0.0,0.0,0.4,Lomustine,0.4748,62,45.0,22.5,54.0,6,65,0.029556650246305417,0.22660098522167488
189,0.6,0.0,0.0,0.4,Fulvestrant,0.4988,55,59.0,46.0,76.5,33,96,0.0,0.0
189,0.6,0.0,0.0,0.4,Hydroxyurea,0.6799999999999999,17,56.0,38.0,73.0,17,89,0.0,0.034482758620689655
189,0.6,0.0,0.0,0.4,Decitabine,0.527,43,54.0,50.0,56.0,43,64,0.0,0.0
189,0.6,0.0,0.0,0.4,Cabozantinib,0.6624000000000001,24,37.0,10.0,59.5,1,85,0.270935960591133,0.3497536945812808
189,0.6,0.0,0.0,0.4,Gemcitabine,0.7436,1,56.0,32.5,74.0,1,93,0.08374384236453201,0.1724137931034483
189,0.6,0.0,0.0,0.4,Encorafenib,0.5756,38,49.0,30.0,67.0,3,86,0.06896551724137931,0.1724137931034483
189,0.6,0.0,0.0,0.4,Darolutamide,0.338,91,60.0,46.0,82.0,33,94,0.0,0.0
189,0.6,0.0,0.0,0.4,Dacomitinib,0.2906,98,53.0,29.0,79.0,6,99,0.03940886699507389,0.18226600985221675
189,0.6,0.0,0.0,0.4,Cyclophosphamide,0.6452,28,65.0,48.0,79.0,28,91,0.0,0.0
189,0.6,0.0,0.0,0.4,Duvelisib,0.35540000000000005,89,58.0,40.0,74.0,21,90,0.0,0.0
189,0.6,0.0,0.0,0.4,Topotecan,0.4598,65,62.0,56.5,65.0,41,71,0.0,0.0
189,0.6,0.0,0.0,0.4,Sunitinib,0.45019999999999993,66,64.0,48.5,75.0,14,103,0.0,0.019704433497536946
189,0.6,0.0,0.0,0.4,Allopurinol,0.6499999999999999,26,72.0,51.5,91.0,26,103,0.0,0.0
189,0.6,0.0,0.0,0.4,Estramustine,0.3578,88,68.0,54.0,84.0,42,94,0.0,0.0
189,0.6,0.0,0.0,0.4,Raloxifene,0.6044,36,57.0,33.0,75.0,4,97,0.06403940886699508,0.15763546798029557
189,0.6,0.0,0.0,0.4,Imatinib,0.4214,76,66.0,61.0,75.0,53,80,0.0,0.0
189,0.6,0.0,0.0,0.4,Sirolimus,0.4844,58,72.0,60.5,85.0,49,96,0.0,0.0
189,0.6,0.0,0.0,0.4,Dabrafenib,0.6602,25,58.0,32.0,81.0,4,98,0.06403940886699508,0.13793103448275862
189,0.6,0.0,0.0,0.4,Asciminib,0.4754,61,66.0,60.0,68.0,44,76,0.0,0.0
189,0.6,0.0,0.0,0.4,Dasatinib,0.4208,77,72.0,62.5,79.0,53,89,0.0,0.0
189,0.6,0.0,0.0,0.4,Tioguanine,0.7363999999999999,2,68.0,34.0,90.0,1,103,0.08374384236453201,0.15270935960591134
189,0.6,0.0,0.0,0.4,Pemetrexed,0.6452,29,75.0,52.0,87.0,23,95,0.0,0.0
189,0.6,0.0,0.0,0.4,Azacitidine,0.5318,42,77.0,68.0,86.0,42,93,0.0,0.0
189,0.6,0.0,0.0,0.4,Temsirolimus,0.5168,47,72.0,59.0,79.0,43,87,0.0,0.0
189,0.6,0.0,0.0,0.4,Lorlatinib,0.4742,63,74.0,71.0,76.0,54,81,0.0,0.0
189,0.6,0.0,0.0,0.4,Carboplatin,0.41279999999999994,78,72.0,63.0,83.0,33,95,0.0,0.0
189,0.6,0.0,0.0,0.4,Vorinostat,0.28700000000000003,100,78.0,60.0,94.0,44,101,0.0,0.0
189,0.6,0.0,0.0,0.4,Dexrazoxane,0.278,101,70.0,47.5,90.0,16,102,0.0,0.034482758620689655
189,0.6,0.0,0.0,0.4,Oxaliplatin,0.6901999999999999,13,73.0,42.5,92.0,6,106,0.024630541871921183,0.10344827586206896
189,0.6,0.0,0.0,0.4,Gilteritinib,0.5042,53,77.0,72.0,81.0,53,88,0.0,0.0
189,0.6,0.0,0.0,0.4,Trifluridine,0.6883999999999999,14,81.0,49.5,95.0,14,103,0.0,0.059113300492610835
189,0.6,0.0,0.0,0.4,Dacarbazine,0.28700000000000003,99,83.0,64.0,96.0,49,102,0.0,0.0
189,0.6,0.0,0.0,0.4,Erdafitinib,0.6157999999999999,34,81.0,63.5,93.0,34,97,0.0,0.0
189,0.6,0.0,0.0,0.4,Venetoclax,0.425,74,74.0,65.0,82.0,33,92,0.0,0.0
189,0.6,0.0,0.0,0.4,Methotrexate,0.7021999999999999,10,83.0,48.0,97.0,6,108,0.024630541871921183,0.08374384236453201
189,0.6,0.0,0.0,0.4,Thiotepa,0.44599999999999995,67,82.0,77.0,85.0,56,92,0.0,0.0
189,0.6,0.0,0.0,0.4,Vemurafenib,0.386,84,78.0,62.5,88.0,24,97,0.0,0.0
189,0.6,0.0,0.0,0.4,Everolimus,0.3248,93,93.0,76.0,101.0,45,105,0.0,0.0
189,0.6,0.0,0.0,0.4,Pralatrexate,0.6499999999999999,27,89.0,61.5,99.5,27,107,0.0,0.0
189,0.6,0.0,0.0,0.4,Sonidegib,0.4238,75,76.0,51.0,91.0,9,105,0.0049261083743842365,0.06403940886699508
189,0.6,0.0,0.0,0.4,Cisplatin,0.43179999999999996,71,70.0,42.5,87.0,3,103,0.07881773399014778,0.14285714285714285
189,0.6,0.0,0.0,0.4,Fludarabine,0.40759999999999996,80,91.0,80.0,100.0,63,103,0.0,0.0
189,0.6,0.0,0.0,0.4,Vinblastine,0.3104,95,82.0,56.0,95.0,13,104,0.0,0.04926108374384237
189,0.6,0.0,0.0,0.4,Mitoxantrone,0.3812,86,86.0,80.0,91.0,51,96,0.0,0.0
189,0.6,0.0,0.0,0.4,Vinorelbine,0.5186,46,94.0,83.0,97.0,46,100,0.0,0.0
189,0.6,0.0,0.0,0.4,Clofarabine,0.494,57,95.0,87.5,98.0,57,101,0.0,0.0
189,0.6,0.0,0.0,0.4,Neratinib,0.38480000000000003,85,84.0,55.5,98.5,3,108,0.024630541871921183,0.07389162561576355
189,0.6,0.0,0.0,0.4,Valrubicin,0.275,102,95.0,81.5,100.5,66,104,0.0,0.0
189,0.6,0.0,0.0,0.4,Teniposide,0.35,90,93.0,76.5,101.5,26,107,0.0,0.0
189,0.6,0.0,0.0,0.4,Idelalisib,0.2942,97,98.0,91.0,101.0,74,104,0.0,0.0
189,0.6,0.0,0.0,0.4,umbralisib,0.3974,82,99.0,97.0,101.0,79,103,0.0,0.0
189,0.6,0.0,0.0,0.4,Cladribine,0.4724,64,101.0,96.0,103.0,63,108,0.0,0.0
189,0.6,0.0,0.0,0.4,Fruquintinib,0.40580000000000005,81,103.0,99.0,104.0,78,107,0.0,0.0
189,0.6,0.0,0.0,0.4,Abiraterone,0.2144,108,106.0,103.0,107.0,79,108,0.0,0.0
189,0.6,0.0,0.0,0.4,Bleomycin,0.2984,96,105.0,105.0,106.0,96,108,0.0,0.0
189,0.6,0.0,0.0,0.4,Zoledronate,0.2492,105,107.0,107.0,108.0,91,108,0.0,0.0
189,0.6,0.0,0.0,0.4,Lenvatinib,0.2674,103,106.0,106.0,107.0,86,108,0.0,0.0
190,0.6,0.0,0.1,0.3,Actinomycin D,0.6604,22,2.0,1.0,5.0,1,30,0.9408866995073891,0.9802955665024631
190,0.6,0.0,0.1,0.3,Crizotinib,0.5979,37,6.0,3.0,12.0,1,37,0.7044334975369458,0.8916256157635468
190,0.6,0.0,0.1,0.3,Mitotane,0.6713,16,2.0,1.0,13.0,1,51,0.7093596059113301,0.8866995073891626
190,0.6,0.0,0.1,0.3,Mitomycin,0.6902,7,11.0,4.0,22.0,1,55,0.47783251231527096,0.7241379310344828
190,0.6,0.0,0.1,0.3,Irinotecan,0.6417,25,17.0,5.0,37.5,1,89,0.3891625615763547,0.5467980295566502
190,0.6,0.0,0.1,0.3,Daunorubicin,0.6894999999999999,8,16.0,6.0,30.0,2,69,0.3694581280788177,0.5911330049261084
190,0.6,0.0,0.1,0.3,Homoharringtonine,0.5305000000000001,44,12.0,7.0,23.5,3,50,0.45320197044334976,0.7093596059113301
190,0.6,0.0,0.1,0.3,Ibrutinib,0.5684,40,16.0,12.0,23.0,5,40,0.17733990147783252,0.6995073891625616
190,0.6,0.0,0.1,0.3,Romidepsin,0.5284,45,17.0,10.0,26.0,5,51,0.2561576354679803,0.6305418719211823
190,0.6,0.0,0.1,0.3,Cytarabine,0.6932,5,24.0,9.5,51.0,1,95,0.270935960591133,0.4187192118226601
190,0.6,0.0,0.1,0.3,Docetaxel,0.6509,24,26.0,15.0,42.0,7,79,0.15270935960591134,0.3793103448275862
190,0.6,0.0,0.1,0.3,Cobimetinib,0.45219999999999994,69,18.0,7.0,33.0,4,72,0.3448275862068966,0.5369458128078818
190,0.6,0.0,0.1,0.3,Palbociclib,0.6787000000000001,13,13.0,6.0,21.0,3,35,0.45320197044334976,0.7241379310344828
190,0.6,0.0,0.1,0.3,Brigatinib,0.6003999999999999,35,31.0,15.0,55.0,5,97,0.12807881773399016,0.3399014778325123
190,0.6,0.0,0.1,0.3,Axitinib,0.496,57,26.0,15.0,47.5,8,72,0.09852216748768473,0.39408866995073893
190,0.6,0.0,0.1,0.3,Ribociclib,0.4583,67,13.0,4.5,35.0,1,70,0.458128078817734,0.5911330049261084
190,0.6,0.0,0.1,0.3,Belinostat,0.6578,23,32.0,17.0,53.0,6,91,0.09359605911330049,0.32019704433497537
190,0.6,0.0,0.1,0.3,Ixazomib,0.6830999999999999,11,32.0,14.0,56.0,3,96,0.17733990147783252,0.3497536945812808
190,0.6,0.0,0.1,0.3,Olaparib,0.5184000000000001,48,32.0,18.0,55.0,7,85,0.06403940886699508,0.3054187192118227
190,0.6,0.0,0.1,0.3,Celecoxib,0.49219999999999997,58,36.0,16.0,66.0,3,98,0.14285714285714285,0.33004926108374383
190,0.6,0.0,0.1,0.3,Ceritinib,0.639,26,24.0,17.0,32.0,8,41,0.04433497536945813,0.35960591133004927
190,0.6,0.0,0.1,0.3,Abemaciclib,0.6799000000000001,12,30.0,15.5,48.0,5,80,0.1330049261083744,0.35960591133004927
190,0.6,0.0,0.1,0.3,Bosutinib,0.5181,49,27.0,23.0,35.0,16,53,0.0,0.13793103448275862
190,0.6,0.0,0.1,0.3,Tucatinib,0.5045,52,25.0,16.0,36.0,8,61,0.024630541871921183,0.39408866995073893
190,0.6,0.0,0.1,0.3,Idarubicin,0.6253,31,30.0,23.0,37.0,12,45,0.0,0.13793103448275862
190,0.6,0.0,0.1,0.3,Osimertinib,0.4473,71,34.0,22.0,50.0,8,92,0.03940886699507389,0.23645320197044334
190,0.6,0.0,0.1,0.3,Fluorouracil,0.6845,10,39.0,19.0,59.0,5,88,0.06403940886699508,0.27586206896551724
190,0.6,0.0,0.1,0.3,Lapatinib,0.5216,47,32.0,26.0,35.0,17,52,0.0,0.03940886699507389
190,0.6,0.0,0.1,0.3,Paclitaxel,0.6619,21,37.0,22.0,50.0,13,71,0.0,0.1921182266009852
190,0.6,0.0,0.1,0.3,Tivozanib,0.4973333333333334,56,34.0,28.0,46.0,12,65,0.0,0.08866995073891626
190,0.6,0.0,0.1,0.3,Chlorambucil,0.37729999999999997,85,43.0,20.0,72.0,2,96,0.09359605911330049,0.26108374384236455
190,0.6,0.0,0.1,0.3,Nilotinib,0.6007,34,39.0,32.0,45.0,20,65,0.0,0.0049261083743842365
190,0.6,0.0,0.1,0.3,Melphalan,0.3649,89,43.0,19.5,71.0,4,93,0.07881773399014778,0.26108374384236455
190,0.6,0.0,0.1,0.3,Carmustine,0.45120000000000005,70,37.0,27.0,48.5,16,71,0.0,0.07389162561576355
190,0.6,0.0,0.1,0.3,Mercaptopurine,0.6745,14,45.0,24.5,64.5,9,92,0.009852216748768473,0.1724137931034483
190,0.6,0.0,0.1,0.3,Carfilzomib,0.3579,90,30.0,10.5,56.0,2,94,0.2512315270935961,0.39408866995073893
190,0.6,0.0,0.1,0.3,Binimetinib,0.25229999999999997,105,36.0,9.0,73.5,1,107,0.26108374384236455,0.3793103448275862
190,0.6,0.0,0.1,0.3,Doxorubicin,0.6694,17,23.0,8.0,40.0,3,55,0.2857142857142857,0.45320197044334976
190,0.6,0.0,0.1,0.3,Etoposide,0.715,2,24.0,6.5,44.0,1,61,0.33004926108374383,0.46798029556650245
190,0.6,0.0,0.1,0.3,Tamoxifen,0.5842999999999999,39,35.0,21.5,43.0,6,59,0.054187192118226604,0.2413793103448276
190,0.6,0.0,0.1,0.3,Afatinib,0.2872,99,56.0,30.5,85.0,6,108,0.024630541871921183,0.15763546798029557
190,0.6,0.0,0.1,0.3,Acalabrutinib,0.5413,41,38.0,29.0,43.5,21,52,0.0,0.0
190,0.6,0.0,0.1,0.3,Ixabepilone,0.7044,4,32.0,13.0,52.5,1,76,0.21674876847290642,0.33497536945812806
190,0.6,0.0,0.1,0.3,Panobinostat,0.5111,51,48.0,41.0,60.5,32,77,0.0,0.0
190,0.6,0.0,0.1,0.3,Trametinib,0.26580000000000004,104,41.0,14.5,77.0,3,106,0.2019704433497537,0.3448275862068966
