variant,drug,observed_C_ACC_pct,null_mean_C_ACC_pct,null_sd_C_ACC_pct,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_gene_rank,Vemurafenib,0.18691588785,0.271188785047,0.123868455443,-0.680341874732,0.734426557344,1,10000
column_gene_rank,Dacarbazine,0.504672897196,0.59320046729,0.126511419793,-0.699759517664,0.763323667633,1,10000
column_gene_rank,Mitotane,0.439252336449,0.611211214953,0.184756593325,-0.930732026444,0.797120287971,1,10000
column_gene_rank,Sunitinib,0.700934579439,0.800442990654,0.11029195653,-0.902227273374,0.811218878112,1,10000
column_gene_rank,Nilotinib,0.747663551402,0.836234579439,0.0904875865637,-0.978819652517,0.841915808419,1,10000
column_gene_rank,Chlorambucil,0.299065420561,0.455303738318,0.156741042835,-0.996792639193,0.844115588441,1,10000
column_gene_rank,Thiotepa,0.560747663551,0.70878271028,0.143638677773,-1.03060713886,0.844115588441,1,10000
column_gene_rank,Etoposide,0.616822429907,0.746346728972,0.124466608996,-1.04063491494,0.847415258474,1,10000
column_gene_rank,Dabrafenib,0.383177570093,0.479438785047,0.0985204405415,-0.977068458324,0.8500149985,1,10000
column_gene_rank,Selinexor,0.00934579439252,0.0327158878505,0.0411609192432,-0.567773846834,0.879612038796,1,10000
column_gene_rank,Vorinostat,0.327102803738,0.462253738318,0.121392834978,-1.11333535133,0.881411858814,1,10000
column_gene_rank,Encorafenib,0.242990654206,0.385191121495,0.131122657963,-1.08448432558,0.883211678832,1,10000
column_gene_rank,Dasatinib,0.485981308411,0.678002803738,0.142313908984,-1.34928129442,0.909109089091,1,10000
column_gene_rank,Selumetinib,0.205607476636,0.319223364486,0.0977812102457,-1.16193988155,0.91400859914,1,10000
column_gene_rank,Binimetinib,0.0747663551402,0.145428971963,0.0705635277593,-1.00140425325,0.919208079192,1,10000
column_gene_rank,Cisplatin,0.11214953271,0.305108878505,0.164047826038,-1.17623835959,0.92400759924,1,10000
column_gene_rank,Actinomycin D,0.570093457944,0.765321028037,0.125132389863,-1.56016815716,0.927807219278,1,10000
column_gene_rank,Cyclophosphamide,0.308411214953,0.550759813084,0.165613853638,-1.4633352996,0.942205779422,1,10000
column_gene_rank,Gilteritinib,0.14953271028,0.293953271028,0.135553596632,-1.06541297565,0.946605339466,1,10000
column_gene_rank,Fludarabine,0.0467289719626,0.169960280374,0.123056915922,-1.00141716935,0.948605139486,1,10000
column_gene_rank,Carboplatin,0.280373831776,0.50446682243,0.149507191181,-1.49887767193,0.94900509949,1,10000
column_gene_rank,Lenvatinib,0.0934579439252,0.255698598131,0.13395643681,-1.21114489209,0.956304369563,1,10000
column_gene_rank,Lorlatinib,0.271028037383,0.520824299065,0.16701691884,-1.49563447474,0.957204279572,1,10000
column_gene_rank,Abiraterone,0.0654205607477,0.154760747664,0.0773076938447,-1.15564418589,0.959704029597,1,10000
column_gene_rank,Tivozanib,0.0280373831776,0.0515495327103,0.0430120512242,-0.546640973018,0.960603939606,1,10000
column_gene_rank,Fruquintinib,0.0841121495327,0.233325233645,0.122743509103,-1.21564948895,0.96100389961,1,10000
column_gene_rank,Teniposide,0.392523364486,0.631644392523,0.133529442121,-1.79077381168,0.969303069693,1,10000
column_gene_rank,Brigatinib,0.691588785047,0.932193925234,0.0875304592091,-2.74881615338,0.973202679732,1,10000
column_gene_rank,Melphalan,0.289719626168,0.715020560748,0.163127692725,-2.60716575755,0.993200679932,1,10000
column_gene_rank,Venetoclax,0.523364485981,0.883860280374,0.111987869156,-3.21906111002,0.994200579942,1,10000
column_gene_rank,Imatinib,0.542056074766,0.871343925234,0.0921329230048,-3.57405192116,0.996100389961,1,10000
column_gene_rank,Romidepsin,0.336448598131,0.780480841121,0.138361751602,-3.2092123571,0.998400159984,1,10000
column_gene_rank,Mitoxantrone,0.261682242991,0.685727102804,0.148390418083,-2.85762965891,0.998600139986,1,10000
column_gene_rank,Azacitidine,0.859813084112,0.946301869159,0.0233099430568,-3.71038165284,0.998900109989,1,10000
column_gene_rank,Ceritinib,0.878504672897,0.989891588785,0.015897140709,-7.00672642501,0.99900009999,1,10000
column_gene_rank,Valrubicin,0.102803738318,0.433289719626,0.1402319929,-2.35670886846,0.999300069993,1,10000
column_gene_rank,umbralisib,0.168224299065,0.66053271028,0.158841999028,-3.09935920114,0.999800019998,1,10000
column_gene_rank,Topotecan,0.018691588785,0.328928504673,0.178235995539,-1.74059630856,1,1,10000
column_gene_rank,Vandetanib,0,0.0103457943925,0.0209172615498,-0.494605585338,1,1,10000
column_minmax,Pralatrexate,1,0.769058878505,0.0845605865854,2.73107284163,9.99900009999e-05,0.010798920108,10000
column_minmax,Pemetrexed,0.981308411215,0.57398317757,0.124671206198,3.26719573884,0.000499950005,0.02699730027,10000
column_minmax,Ixazomib,0.990654205607,0.62716635514,0.153978688519,2.36063739706,0.004599540046,0.165583441656,10000
column_minmax,Epirubicin,0.906542056075,0.370387850467,0.159092073472,3.37008748398,0.021097890211,0.477552244776,10000
column_minmax,Cytarabine,0.953271028037,0.514547663551,0.192320404546,2.281210699,0.029297070293,0.477552244776,10000
column_minmax,Belinostat,0.92523364486,0.490942056075,0.168887246987,2.5714883541,0.033496650335,0.477552244776,10000
column_minmax,Gemcitabine,0.96261682243,0.622312149533,0.132760994869,2.56328805937,0.033496650335,0.477552244776,10000
column_minmax,Abemaciclib,0.934579439252,0.48706635514,0.163664443749,2.73433296727,0.035396460354,0.477552244776,10000
column_minmax,Allopurinol,0.785046728972,0.0544439252336,0.1867257838,3.91270444215,0.039796020398,0.477552244776,10000
column_minmax,Fluorouracil,0.897196261682,0.592601869159,0.184345200182,1.65230443875,0.0528947105289,0.481631836816,10000
column_minmax,Hydroxyurea,0.878504672897,0.452301869159,0.185965584414,2.291836982,0.0539946005399,0.481631836816,10000
column_minmax,Idarubicin,0.738317757009,0.293081308411,0.20959656463,2.1242545143,0.0587941205879,0.481631836816,10000
column_minmax,Irinotecan,0.803738317757,0.17056635514,0.220468983228,2.87193215728,0.0633936606339,0.481631836816,10000
column_minmax,Tioguanine,0.943925233645,0.501780373832,0.228223522733,1.9373325524,0.0636936306369,0.481631836816,10000
column_minmax,Trifluridine,0.915887850467,0.692460747664,0.154368613279,1.44736095025,0.0668933106689,0.481631836816,10000
column_minmax,Encorafenib,0.644859813084,0.237177570093,0.236479614861,1.72396357813,0.0844915508449,0.496259464963,10000
column_minmax,Daunorubicin,0.88785046729,0.606320560748,0.195975307247,1.43655805671,0.0847915208479,0.496259464963,10000
column_minmax,Crizotinib,0.654205607477,0.288112149533,0.235694897456,1.55325152091,0.0918908109189,0.496259464963,10000
column_minmax,Paclitaxel,0.831775700935,0.466830841121,0.230817336854,1.58109813062,0.0947905209479,0.496259464963,10000
column_minmax,Vandetanib,0.121495327103,0.0591186915888,0.133488903452,0.467279555834,0.0951904809519,0.496259464963,10000
column_minmax,Docetaxel,0.81308411215,0.336865420561,0.24819884661,1.91869824575,0.100689931007,0.496259464963,10000
