variant,drug,rank_descending,top_quartile,observed_C_ACC_percentile,null_mean_C_ACC_percentile,null_sd_C_ACC_percentile,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_minmax,Imatinib,75,no,0.308411214953,0.769660747169,0.137992101849,-3.34257922036,0.999700029997,1,10000
column_minmax,Sonidegib,76,no,0.299065420561,0.269061681966,0.176155323066,0.170325472274,0.347365263474,0.833676632337,10000
column_minmax,Selinexor,77,no,0.289719626168,0.154900934297,0.119698601323,1.12631802194,0.140885911409,0.608627137286,10000
column_minmax,Vemurafenib,78,no,0.280373831776,0.208500000074,0.272728995958,0.263535717753,0.17498250175,0.639836016398,10000
column_minmax,Ribociclib,79,no,0.271028037383,0.69316728925,0.154184080378,-2.7378912974,0.999800019998,1,10000
column_minmax,Fludarabine,80,no,0.261682242991,0.231389719469,0.160134735164,0.189168973802,0.324767523248,0.797156647972,10000
column_minmax,umbralisib,81,no,0.252336448598,0.67125607415,0.170087267212,-2.46296875962,0.996300369963,1,10000
column_minmax,Chlorambucil,82,no,0.242990654206,0.320382242756,0.204783567676,-0.377918938655,0.600239976002,1,10000
column_minmax,Neratinib,83,no,0.233644859813,0.224437383249,0.182606960504,0.0504223745834,0.309369063094,0.777019972421,10000
column_minmax,Mitoxantrone,84,no,0.224299065421,0.483011214647,0.185634029927,-1.39366768759,0.97200279972,1,10000
column_minmax,Carboplatin,85,no,0.214953271028,0.489914018445,0.192962605808,-1.42494317107,0.978902109789,1,10000
column_minmax,Melphalan,86,no,0.205607476636,0.508397195875,0.198191595453,-1.52776266091,0.967403259674,1,10000
column_minmax,Afatinib,87,no,0.196261682243,0.313240186647,0.214515402405,-0.545315175939,0.684131586841,1,10000
column_minmax,Estramustine,88,no,0.18691588785,0.536620560212,0.18942277394,-1.84615959891,0.997800219978,1,10000
column_minmax,Teniposide,89,no,0.177570093458,0.461014952906,0.20007747134,-1.41667553848,0.985801419858,1,10000
column_minmax,Duvelisib,90,no,0.168224299065,0.116824298894,0.146404588889,0.351081892732,0.171182881712,0.639836016398,10000
column_minmax,Cisplatin,91,no,0.158878504673,0.207855140119,0.183914164989,-0.266301594817,0.537246275372,1,10000
column_minmax,Darolutamide,92,no,0.14953271028,0.514438317407,0.215457765555,-1.69362940429,0.990100989901,1,10000
column_minmax,Everolimus,93,no,0.140186915888,0.454910279849,0.227985428507,-1.3804538563,0.992100789921,1,10000
column_minmax,Carfilzomib,94,no,0.130841121495,0.307892523053,0.20777280501,-0.852139439279,0.884911508849,1,10000
column_minmax,Vandetanib,95,no,0.121495327103,0.0591186912449,0.13348890403,0.467279556389,0.0951904809519,0.496259464963,10000
column_minmax,Bleomycin,96,no,0.11214953271,0.463054205848,0.260584942284,-1.3466037986,0.981301869813,1,10000
column_minmax,Vinblastine,97,no,0.102803738318,0.381587850418,0.219050609168,-1.27269270402,0.982501749825,1,10000
column_minmax,Vorinostat,98,no,0.0934579439252,0.550652335818,0.217692787764,-2.10018162103,1,1,10000
column_minmax,Dacarbazine,99,no,0.0841121495327,0.510297195848,0.231252625528,-1.84294143836,0.999500049995,1,10000
column_minmax,Dexrazoxane,100,no,0.0747663551402,0.295683177741,0.26409643819,-0.836500575754,0.928907109289,1,10000
column_minmax,Idelalisib,101,no,0.0654205607477,0.0918420557246,0.183562010063,-0.14393770785,0.28797120288,0.777019972421,10000
column_minmax,Dacomitinib,102,no,0.0560747663551,0.055479438955,0.172221260638,0.0034567590434,0.123687631237,0.556594340566,10000
column_minmax,Valrubicin,103,no,0.0467289719626,0.259830841055,0.235646831093,-0.90432732791,0.9900009999,1,10000
column_minmax,Zoledronate,104,no,0.0373831775701,0.389972897124,0.300479106091,-1.1734250815,0.995200479952,1,10000
column_minmax,Lenvatinib,105,no,0.0280373831776,0.333644860085,0.285553825372,-1.07022722077,0.995200479952,1,10000
column_minmax,Trametinib,106,no,0.018691588785,0.18404485962,0.305023872506,-0.54209944119,0.823617638236,1,10000
column_minmax,Binimetinib,107,no,0.00934579439252,0.210426168176,0.27846856409,-0.722093621016,0.993200679932,1,10000
column_minmax,Abiraterone,108,no,0,0.276728971933,0.347779698884,-0.795701913655,1,1,10000
symmetric_gene_rank,Pralatrexate,1,yes,1,0.783100934426,0.149589015229,1.44996653158,0.00869913008699,0.313168683132,10000
symmetric_gene_rank,Ixazomib,2,yes,0.990654205607,0.738739719395,0.198945436486,1.26624913173,0.037896210379,0.426557344266,10000
symmetric_gene_rank,Gemcitabine,3,yes,0.981308411215,0.781371495143,0.15330784886,1.30415316345,0.026097390261,0.411901666976,10000
